"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-04 01:30:00,46.369878366295,50.93,49.07
2020-09-04 01:45:00,46.3729133430572,50.93,49.07
2020-09-04 02:00:00,46.3759483198195,50.93,49.07
2020-09-04 02:15:00,46.3789832965817,50.93,49.07
2020-09-04 02:30:00,46.382018273344,50.93,49.07
2020-09-04 02:45:00,46.3850532501063,50.93,49.07
2020-09-04 03:00:00,46.3880882268685,50.93,49.07
2020-09-04 03:15:00,46.3911232036308,50.93,49.07
2020-09-04 03:30:00,46.394158180393,50.93,49.07
2020-09-04 03:45:00,46.3971931571553,50.93,49.07
2020-09-04 04:00:00,46.4002281339175,50.93,49.07
2020-09-04 04:15:00,46.4032631106798,50.93,49.07
2020-09-04 04:30:00,46.406298087442,50.93,49.07
2020-09-04 04:45:00,46.4093330642043,50.93,49.07
2020-09-04 05:00:00,46.4123680409665,50.93,49.07
2020-09-04 05:15:00,46.4154030177288,50.93,49.07
2020-09-04 05:30:00,46.4184379944911,50.93,49.07
2020-09-04 05:45:00,46.4214729712533,50.93,49.07
2020-09-04 06:00:00,46.4245079480156,50.93,49.07
2020-09-04 06:15:00,46.4275429247778,50.93,49.07
2020-09-04 06:30:00,46.4305779015401,50.93,49.07
2020-09-04 06:45:00,46.4336128783023,50.93,49.07
2020-09-04 07:00:00,46.4366478550646,50.93,49.07
2020-09-04 07:15:00,46.4396828318268,50.93,49.07
2020-09-04 07:30:00,46.4427178085891,50.93,49.07
2020-09-04 07:45:00,46.4457527853513,50.93,49.07
2020-09-04 08:00:00,46.4487877621136,50.93,49.07
2020-09-04 08:15:00,46.4518227388759,50.93,49.07
2020-09-04 08:30:00,46.4548577156381,50.93,49.07
2020-09-04 08:45:00,46.4578926924004,50.93,49.07
2020-09-04 09:00:00,46.4609276691626,50.93,49.07
2020-09-04 09:15:00,46.4639626459249,50.93,49.07
2020-09-04 09:30:00,46.4669976226871,50.93,49.07
2020-09-04 09:45:00,46.4700325994494,50.93,49.07
2020-09-04 10:00:00,46.4730675762116,50.93,49.07
2020-09-04 10:15:00,46.4761025529739,50.93,49.07
2020-09-04 10:30:00,46.4791375297361,50.93,49.07
2020-09-04 10:45:00,46.4796899472118,50.93,49.07
2020-09-04 11:00:00,46.4802423646874,50.93,49.07
2020-09-04 11:15:00,46.4807947821631,50.93,49.07
2020-09-04 11:30:00,46.4813471996387,50.93,49.07
2020-09-04 11:45:00,46.4818996171144,50.93,49.07
2020-09-04 12:00:00,46.48245203459,50.93,49.07
2020-09-04 12:15:00,46.4830044520656,50.93,49.07
2020-09-04 12:30:00,46.4835568695413,50.93,49.07
2020-09-04 12:45:00,46.4841092870169,50.93,49.07
2020-09-04 13:00:00,46.4846617044926,50.93,49.07
2020-09-04 13:15:00,46.4852141219682,50.93,49.07
2020-09-04 13:30:00,46.4857665394438,50.93,49.07
2020-09-04 13:45:00,46.4863189569195,50.93,49.07
2020-09-04 14:00:00,46.4868713743951,50.93,49.07
2020-09-04 14:15:00,46.4874237918708,50.93,49.07
2020-09-04 14:30:00,46.4879762093464,50.93,49.07
2020-09-04 14:45:00,46.488528626822,50.93,49.07
2020-09-04 15:00:00,46.4890810442977,50.93,49.07
2020-09-04 15:15:00,46.4896334617733,50.93,49.07
2020-09-04 15:30:00,46.490185879249,50.93,49.07
2020-09-04 15:45:00,46.4907382967246,50.93,49.07
2020-09-04 16:00:00,46.4912907142003,50.93,49.07
2020-09-04 16:15:00,46.4918431316759,50.93,49.07
2020-09-04 16:30:00,46.4923955491515,50.93,49.07
2020-09-04 16:45:00,46.4929479666272,50.93,49.07
2020-09-04 17:00:00,46.4935003841028,50.93,49.07
2020-09-04 17:15:00,46.4940528015785,50.93,49.07
2020-09-04 17:30:00,46.4946052190541,50.93,49.07
2020-09-04 17:45:00,46.4951576365297,50.93,49.07
2020-09-04 18:00:00,46.4957100540054,50.93,49.07
2020-09-04 18:15:00,46.496262471481,50.93,49.07
2020-09-04 18:30:00,46.4968148889567,50.93,49.07
2020-09-04 18:45:00,46.4973673064323,50.93,49.07
2020-09-04 19:00:00,46.497919723908,50.93,49.07
2020-09-04 19:15:00,46.4984721413836,50.93,49.07
2020-09-04 19:30:00,46.4990245588592,50.93,49.07
2020-09-04 19:45:00,46.4995769763349,50.93,49.07
2020-09-04 20:00:00,46.5001293938105,50.93,49.07
2020-09-04 20:15:00,46.5006818112862,50.93,49.07
2020-09-04 20:30:00,46.5012342287618,50.93,49.07
2020-09-04 20:45:00,46.5017866462374,50.93,49.07
2020-09-04 21:00:00,46.5023390637131,50.93,49.07
2020-09-04 21:15:00,46.5028914811887,50.93,49.07
2020-09-04 21:30:00,46.5034438986644,50.93,49.07
2020-09-04 21:45:00,46.50399631614,50.93,49.07
2020-09-04 22:00:00,46.5045487336156,50.93,49.07
2020-09-04 22:15:00,46.5051011510913,50.93,49.07
2020-09-04 22:30:00,46.5056535685669,50.93,49.07
2020-09-04 22:45:00,46.5062059860426,50.93,49.07
2020-09-04 23:00:00,46.5067584035182,50.93,49.07
2020-09-04 23:15:00,46.5073108209939,50.93,49.07
2020-09-04 23:30:00,46.5078632384695,50.93,49.07
2020-09-04 23:45:00,46.5084156559451,50.93,49.07
2020-09-05 00:00:00,46.5089680734208,50.93,49.07
2020-09-05 00:15:00,46.5095204908964,50.93,49.07
2020-09-05 00:30:00,46.5100729083721,50.93,49.07
2020-09-05 00:45:00,46.5106253258477,50.93,49.07
2020-09-05 01:00:00,46.5111777433233,50.93,49.07
2020-09-05 01:15:00,46.511730160799,50.93,49.07
2020-09-05 01:30:00,46.5122825782746,50.93,49.07
2020-09-05 01:45:00,46.5128349957503,50.93,49.07
2020-09-05 02:00:00,46.5133874132259,50.93,49.07
2020-09-05 02:15:00,46.5139398307016,50.93,49.07
2020-09-05 02:30:00,46.5144922481772,50.93,49.07
2020-09-05 02:45:00,46.5150446656528,50.93,49.07
2020-09-05 03:00:00,46.5155970831285,50.93,49.07
2020-09-05 03:15:00,46.5161495006041,50.93,49.07
2020-09-05 03:30:00,46.5167019180798,50.93,49.07
2020-09-05 03:45:00,46.5172543355554,50.93,49.07
2020-09-05 04:00:00,46.517806753031,50.93,49.07
2020-09-05 04:15:00,46.5183591705067,50.93,49.07
2020-09-05 04:30:00,46.5189115879823,50.93,49.07
2020-09-05 04:45:00,46.519464005458,50.93,49.07
2020-09-05 05:00:00,46.5200164229336,50.93,49.07
2020-09-05 05:15:00,46.5205688404092,50.93,49.07
2020-09-05 05:30:00,46.5211212578849,50.93,49.07
2020-09-05 05:45:00,46.5216736753605,50.93,49.07
2020-09-05 06:00:00,46.5222260928362,50.93,49.07
2020-09-05 06:15:00,46.5227785103118,50.93,49.07
2020-09-05 06:30:00,46.5233309277875,50.93,49.07
2020-09-05 06:45:00,46.5238833452631,50.93,49.07
2020-09-05 07:00:00,46.5244357627387,50.93,49.07
2020-09-05 07:15:00,46.5249881802144,50.93,49.07
2020-09-05 07:30:00,46.52554059769,50.93,49.07
2020-09-05 07:45:00,46.5260930151657,50.93,49.07
2020-09-05 08:00:00,46.5266454326413,50.93,49.07
2020-09-05 08:15:00,46.527197850117,50.93,49.07
2020-09-05 08:30:00,46.5277502675926,50.93,49.07
2020-09-05 08:45:00,46.5283026850682,50.93,49.07
2020-09-05 09:00:00,46.5288551025439,50.93,49.07
2020-09-05 09:15:00,46.5294075200195,50.93,49.07
2020-09-05 09:30:00,46.5299599374951,50.93,49.07
2020-09-05 09:45:00,46.5305123549708,50.93,49.07
2020-09-05 10:00:00,46.5310647724464,50.93,49.07
2020-09-05 10:15:00,46.5316171899221,50.93,49.07
2020-09-05 10:30:00,46.5321696073977,50.93,49.07
2020-09-05 10:45:00,46.5327220248734,50.93,49.07
2020-09-05 11:00:00,46.533274442349,50.93,49.07
2020-09-05 11:15:00,46.5338268598246,50.93,49.07
2020-09-05 11:30:00,46.5343792773003,50.93,49.07
2020-09-05 11:45:00,46.5349316947759,50.93,49.07
2020-09-05 12:00:00,46.5354841122516,50.93,49.07
2020-09-05 12:15:00,46.5360365297272,50.93,49.07
2020-09-05 12:30:00,46.5365889472029,50.93,49.07
2020-09-05 12:45:00,46.5371413646785,50.93,49.07
2020-09-05 13:00:00,46.5376937821541,50.93,49.07
2020-09-05 13:15:00,46.5382461996298,50.93,49.07
2020-09-05 13:30:00,46.5387986171054,50.93,49.07
2020-09-05 13:45:00,46.5393510345811,50.93,49.07
2020-09-05 14:00:00,46.5399034520567,50.93,49.07
2020-09-05 14:15:00,46.5432274217504,50.93,49.07
2020-09-05 14:30:00,46.5465513914441,50.93,49.07
2020-09-05 14:45:00,46.5498753611378,50.93,49.07
2020-09-05 15:00:00,46.5531993308314,50.93,49.07
2020-09-05 15:15:00,46.5565233005251,50.93,49.07
2020-09-05 15:30:00,46.5598472702188,50.93,49.07
2020-09-05 15:45:00,46.5631712399125,50.93,49.07
2020-09-05 16:00:00,46.5664952096062,50.93,49.07
2020-09-05 16:15:00,46.5698191792999,50.93,49.07
2020-09-05 16:30:00,46.5731431489936,50.93,49.07
2020-09-05 16:45:00,46.5764671186873,50.93,49.07
2020-09-05 17:00:00,46.5797910883809,50.93,49.07
2020-09-05 17:15:00,46.5831150580746,50.93,49.07
2020-09-05 17:30:00,46.5864390277683,50.93,49.07
2020-09-05 17:45:00,46.589762997462,50.93,49.07
2020-09-05 18:00:00,46.5930869671557,50.93,49.07
2020-09-05 18:15:00,46.5964109368494,50.93,49.07
2020-09-05 18:30:00,46.5997349065431,50.93,49.07
2020-09-05 18:45:00,46.6030588762368,50.93,49.07
2020-09-05 19:00:00,46.6063828459304,50.93,49.07
2020-09-05 19:15:00,46.6097068156241,50.93,49.07
2020-09-05 19:30:00,46.6130307853178,50.93,49.07
2020-09-05 19:45:00,46.6163547550115,50.93,49.07
2020-09-05 20:00:00,46.6196787247052,50.93,49.07
2020-09-05 20:15:00,46.6230026943989,50.93,49.07
2020-09-05 20:30:00,46.6263266640926,50.93,49.07
2020-09-05 20:45:00,46.6296506337862,50.93,49.07
2020-09-05 21:00:00,46.6329746034799,50.93,49.07
2020-09-05 21:15:00,46.6362985731736,50.93,49.07
2020-09-05 21:30:00,46.6396225428673,50.93,49.07
2020-09-05 21:45:00,46.642946512561,50.93,49.07
2020-09-05 22:00:00,46.6462704822547,50.93,49.07
2020-09-05 22:15:00,46.6495944519484,50.93,49.07
2020-09-05 22:30:00,46.6529184216421,50.93,49.07
2020-09-05 22:45:00,46.6562423913357,50.93,49.07
2020-09-05 23:00:00,46.6595663610294,50.93,49.07
2020-09-05 23:15:00,46.6628903307231,50.93,49.07
2020-09-05 23:30:00,46.6662143004168,50.93,49.07
2020-09-05 23:45:00,46.6695382701105,50.93,49.07
