"datetime","trend","stringency_index","inverse_stringency_index"
2020-09-05 01:45:00,136.896456583748,50.93,49.07
2020-09-05 02:00:00,136.930931081543,50.93,49.07
2020-09-05 02:15:00,136.965405579339,50.93,49.07
2020-09-05 02:30:00,136.999880077135,50.93,49.07
2020-09-05 02:45:00,137.03435457493,50.93,49.07
2020-09-05 03:00:00,137.068829072726,50.93,49.07
2020-09-05 03:15:00,137.103303570522,50.93,49.07
2020-09-05 03:30:00,137.137778068317,50.93,49.07
2020-09-05 03:45:00,137.172252566113,50.93,49.07
2020-09-05 04:00:00,137.206727063909,50.93,49.07
2020-09-05 04:15:00,137.241201561704,50.93,49.07
2020-09-05 04:30:00,137.2756760595,50.93,49.07
2020-09-05 04:45:00,137.310150557296,50.93,49.07
2020-09-05 05:00:00,137.344625055091,50.93,49.07
2020-09-05 05:15:00,137.379099552887,50.93,49.07
2020-09-05 05:30:00,137.413574050683,50.93,49.07
2020-09-05 05:45:00,137.448048548478,50.93,49.07
2020-09-05 06:00:00,137.482523046274,50.93,49.07
2020-09-05 06:15:00,137.51699754407,50.93,49.07
2020-09-05 06:30:00,137.551472041865,50.93,49.07
2020-09-05 06:45:00,137.585946539661,50.93,49.07
2020-09-05 07:00:00,137.620421037457,50.93,49.07
2020-09-05 07:15:00,137.654895535252,50.93,49.07
2020-09-05 07:30:00,137.689370033048,50.93,49.07
2020-09-05 07:45:00,137.723844530844,50.93,49.07
2020-09-05 08:00:00,137.758319028639,50.93,49.07
2020-09-05 08:15:00,137.792793526435,50.93,49.07
2020-09-05 08:30:00,137.827268024231,50.93,49.07
2020-09-05 08:45:00,137.861742522026,50.93,49.07
2020-09-05 09:00:00,137.896217019822,50.93,49.07
2020-09-05 09:15:00,137.930691517618,50.93,49.07
2020-09-05 09:30:00,137.965166015413,50.93,49.07
2020-09-05 09:45:00,137.999640513209,50.93,49.07
2020-09-05 10:00:00,138.034115011005,50.93,49.07
2020-09-05 10:15:00,138.0685895088,50.93,49.07
2020-09-05 10:30:00,138.103064006596,50.93,49.07
2020-09-05 10:45:00,138.137538504392,50.93,49.07
2020-09-05 11:00:00,138.172013002187,50.93,49.07
2020-09-05 11:15:00,138.206487499983,50.93,49.07
2020-09-05 11:30:00,138.240961997779,50.93,49.07
2020-09-05 11:45:00,138.275436495574,50.93,49.07
2020-09-05 12:00:00,138.30991099337,50.93,49.07
2020-09-05 12:15:00,138.344385491166,50.93,49.07
2020-09-05 12:30:00,138.378859988961,50.93,49.07
2020-09-05 12:45:00,138.413334486757,50.93,49.07
2020-09-05 13:00:00,138.447808984553,50.93,49.07
2020-09-05 13:15:00,138.482283482348,50.93,49.07
2020-09-05 13:30:00,138.516757980144,50.93,49.07
2020-09-05 13:45:00,138.55123247794,50.93,49.07
