datetime,prediction
2021-12-14 08:30:00,19.212685
2021-12-14 08:45:00,22.156166
2021-12-14 09:00:00,26.565147
2021-12-14 09:15:00,29.693932
2021-12-14 09:30:00,34.91031
2021-12-14 09:45:00,39.93811
2021-12-14 10:00:00,44.30645
2021-12-14 10:15:00,46.884014
2021-12-14 10:30:00,51.218155
2021-12-14 10:45:00,56.149773
2021-12-14 11:00:00,61.44148
2021-12-14 11:15:00,67.97778
2021-12-14 11:30:00,75.079285
2021-12-14 11:45:00,84.00942
2021-12-14 12:00:00,88.95775
2021-12-14 12:15:00,97.06096
2021-12-14 12:30:00,94.25412
2021-12-14 12:45:00,102.38498
2021-12-14 13:00:00,108.1131
2021-12-14 13:15:00,116.95862
2021-12-14 13:30:00,130.17041
2021-12-14 13:45:00,135.27376
2021-12-14 14:00:00,133.24802
2021-12-14 14:15:00,132.0723
2021-12-14 14:30:00,140.83688
2021-12-14 14:45:00,149.17862
2021-12-14 15:00:00,159.2002
2021-12-14 15:15:00,164.74869
2021-12-14 15:30:00,173.04388
2021-12-14 15:45:00,176.27643
2021-12-14 16:00:00,180.56241
2021-12-14 16:15:00,181.85602
2021-12-14 16:30:00,189.76355
2021-12-14 16:45:00,188.54445
2021-12-14 17:00:00,190.59135
2021-12-14 17:15:00,186.13678
2021-12-14 17:30:00,143.20499
2021-12-14 17:45:00,130.59647
2021-12-14 18:00:00,128.0693
2021-12-14 18:15:00,129.48744
2021-12-14 18:30:00,124.61381
2021-12-14 18:45:00,124.24068
2021-12-14 19:00:00,116.270035
2021-12-14 19:15:00,103.42808
2021-12-14 19:30:00,86.13599
2021-12-14 19:45:00,76.57779
2021-12-14 20:00:00,71.49751
2021-12-14 20:15:00,69.29014
2021-12-14 20:30:00,61.394024
2021-12-14 20:45:00,62.34325
2021-12-14 21:00:00,57.252125
2021-12-14 21:15:00,53.428905
2021-12-14 21:30:00,50.45744
2021-12-14 21:45:00,48.153847
2021-12-14 22:00:00,45.311584
2021-12-14 22:15:00,42.629753
2021-12-14 22:30:00,40.210876
2021-12-14 22:45:00,38.602615
2021-12-14 23:00:00,38.07437
